index,mode,margin,label,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,status
14,2,0.01522960095968151,logit_spread,0.422116639910821,0.422116639910821,True,-0.5778833600891791,1.0069204272669635e-09,-1.1102230246251565e-16,1.5403236710065302e-16,0.34735501762037607,1.0,0.0032798876221810883,-0.00016149044585489492,NO_HIT
15,3,0.016356539129963762,five_spectral_clusters,0.4781554994726923,0.4781554994726923,True,-0.5218445005273077,8.392810943852828e-11,0.0,3.59699918185939e-16,0.264783580132454,1.0,0.004227882452476673,-0.00021622221991801638,NO_HIT
16,0,0.010000000000000009,frozen_logit_neighborhood,0.5117652817879405,0.5117652817879405,True,-0.48823471821205955,7.303498585975552e-12,0.0,3.2769949676240083e-16,0.19872969826627404,1.0,0.0027813296508706294,-0.00011792793355169806,NO_HIT
17,1,0.022322915008060207,two_edge_clusters,0.5368965841282047,0.5368965841282047,True,-0.46310341587179527,2.5022271892298866e-09,0.0,3.364127824109987e-16,0.33260103657778056,1.0,0.004304004413288398,-0.00035456419019741503,NO_HIT
18,2,0.022583974745542485,logit_spread,0.4586637775058428,0.4586637775058428,True,-0.5413362224941571,1.442158884356411e-07,0.0,2.6175253346870497e-16,0.411239873482758,1.0,0.0033898886495711054,-0.00018931958802781423,NO_HIT
19,3,0.017060638950406326,five_spectral_clusters,0.40488965786375336,0.40488965786375336,True,-0.5951103421362467,3.672909082408369e-08,0.0,1.1337146552628817e-16,0.4451580090776205,1.0,0.0026981588436948006,-0.0001347819053947319,NO_HIT
20,0,0.010000000000000009,frozen_logit_neighborhood,0.5042912447177166,0.5042912447177166,True,-0.4957087552822834,1.811074092200985e-11,0.0,3.6824144235579143e-16,0.2365140425573469,1.0,0.0022150975745438297,-7.819969632194557e-05,NO_HIT
21,1,0.06728044181080362,two_edge_clusters,0.45497543290721293,0.45497543290721293,True,-0.5450245670927871,7.085471830519616e-07,-2.220446049250313e-16,2.4841213033528367e-16,0.5297039997887406,1.0,0.011361695323332503,-0.002431298801201187,NO_HIT
22,2,0.028121645975530227,logit_spread,0.41729622908424857,0.41729622908424857,True,-0.5827037709157514,5.599164408339107e-10,0.0,2.4127219217219553e-16,0.10632606745523665,1.0,0.006606759977923413,-0.0005923929477180678,NO_HIT
23,3,0.014585442345382282,five_spectral_clusters,0.36393795728801637,0.36393795728801637,True,-0.6360620427119836,1.1558187186170824e-08,0.0,1.7429963548974818e-16,0.29254556745249577,1.0,0.0025339027306707667,-7.247734399840056e-05,NO_HIT
24,0,0.01,frozen_logit_neighborhood,0.5149845865779267,0.5149845865779267,True,-0.4850154134220733,6.1674861123101166e-12,0.0,4.519367339536433e-16,0.19636033720519502,1.0,0.0023017267742880564,-7.704882960979376e-05,NO_HIT
25,1,0.010290015316902545,two_edge_clusters,0.4625922535280365,0.4625922535280365,True,-0.5374077464719635,1.0319634639704946e-08,0.0,1.3329164503986402e-16,0.2554755497586585,1.0,0.0020077092974714263,-7.635503880987216e-05,NO_HIT
26,2,0.013239525869896407,logit_spread,0.4136009142940764,0.4136009142940764,True,-0.5863990857059236,1.9867041495459703e-09,-2.220446049250313e-16,1.9117800713207633e-16,0.2620129133477948,1.0,0.0020486303839676564,-7.670527573111485e-05,NO_HIT
27,3,0.01973472556992821,five_spectral_clusters,0.4498657752061044,0.4498657752061044,True,-0.5501342247938956,5.30817077904533e-09,0.0,2.6239431854971386e-16,0.3200159544454468,1.0,0.0036879744487689197,-0.0001772095659715589,NO_HIT
28,0,0.01,frozen_logit_neighborhood,0.49675523210799144,0.49675523210799144,True,-0.5032447678920086,1.425861717920979e-10,0.0,2.760272770294669e-16,0.3018241134446465,1.0,0.0016692964183965535,-4.8810916650765535e-05,NO_HIT
29,1,0.011762175084350845,two_edge_clusters,0.5227155808424055,0.5227155808424055,True,-0.47728441915759445,4.78685142091929e-10,2.220446049250313e-16,5.86595886730102e-16,0.34524681562103043,1.0,0.002716909047071748,-0.00011877609572419345,NO_HIT
30,2,0.024338025681844067,logit_spread,0.4698172560235819,0.4698172560235819,True,-0.5301827439764182,7.014432092093544e-08,0.0,4.684370182775407e-16,0.399574520754207,1.0,0.0042475828144769075,-0.00028115836216446866,NO_HIT
31,3,0.01,five_spectral_clusters,0.41932063664183916,0.41932063664183916,True,-0.5806793633581608,2.5531894880499092e-08,0.0,1.3924906156047301e-16,0.37629346898766763,1.0,0.002112085728318805,-8.456422293967591e-05,NO_HIT
32,0,0.010000000000000009,frozen_logit_neighborhood,0.513265375108068,0.513265375108068,True,-0.486734624891932,8.173965623459565e-12,-1.1102230246251565e-16,2.6074286500248895e-16,0.19754169261058546,1.0,0.00239158754854022,-8.657034065873148e-05,NO_HIT
33,1,0.02498580393451963,two_edge_clusters,0.4978870674042558,0.4978870674042558,True,-0.5021129325957442,1.002317695464817e-07,0.0,1.6466558618762773e-16,0.3911399932163816,1.0,0.004658382092301994,-0.000542378230935725,NO_HIT
34,2,0.012300022256271354,logit_spread,0.4691291393463058,0.4691291393463058,True,-0.5308708606536943,2.107859893649174e-09,-2.220446049250313e-16,3.209048351342454e-16,0.23072873625362034,1.0,0.0023272114961505573,-6.584523180741542e-05,NO_HIT
35,3,0.014572531866950556,five_spectral_clusters,0.42101944432898086,0.42101944432898086,True,-0.5789805556710191,9.376576607098928e-09,-2.220446049250313e-16,3.6210349046396723e-16,0.14922829565277654,1.0,0.0028203961463793958,-0.00012302889236703862,NO_HIT
36,0,0.01,frozen_logit_neighborhood,0.5136700633065999,0.5136700633065999,True,-0.4863299366934001,2.5625957447562102e-11,2.220446049250313e-16,2.923285042705567e-16,0.23643140266866902,1.0,0.0023606870813818186,-7.983435789871152e-05,NO_HIT
37,1,0.023467991898445284,two_edge_clusters,0.5395545239269748,0.5395545239269748,True,-0.4604454760730252,6.426074680850122e-08,-1.1102230246251565e-16,3.0345166561027875e-16,0.5031413704951634,1.0,0.004057367963908101,-0.00033433540123883887,NO_HIT
38,2,0.02160957631333893,logit_spread,0.4931368973967845,0.4931368973967845,True,-0.5068631026032155,1.197717466940138e-10,0.0,2.67281725755822e-16,0.2826366396181169,1.0,0.0041467859648701266,-0.00021660337042028743,NO_HIT
39,3,0.033542273315269176,five_spectral_clusters,0.4387114653043955,0.4387114653043955,True,-0.5612885346956045,4.185554364635993e-08,0.0,1.8839990074311657e-16,0.2343974244494491,1.0,0.0042016602507823336,-0.0002831394308602242,NO_HIT
40,0,0.01,frozen_logit_neighborhood,0.5092644610131821,0.5092644610131821,True,-0.4907355389868179,3.020257060763111e-10,-1.1102230246251565e-16,4.521633781765803e-16,0.2438717421016531,1.0,0.0022489980630676304,-7.314835100835637e-05,NO_HIT
41,1,0.010904120801401166,two_edge_clusters,0.5113434803742681,0.5113434803742681,True,-0.48865651962573187,5.6507168756908455e-08,0.0,2.218883941867774e-16,0.3049575513724112,1.0,0.0019211493049897282,-6.530240318358693e-05,NO_HIT
42,2,0.018771008773617925,logit_spread,0.4572185540567474,0.4572185540567474,True,-0.5427814459432526,5.412726012605673e-09,0.0,1.490274086059989e-16,0.37383173623784716,1.0,0.005021245377004331,-0.0004090658564281924,NO_HIT
43,3,0.02288796157943213,five_spectral_clusters,0.49612866933921995,0.49612866933921995,True,-0.50387133066078,1.2009062274503668e-08,-1.1102230246251565e-16,2.2022774915840208e-16,0.3288793156006416,1.0,0.004200678167718558,-0.0002592363590840918,NO_HIT
44,0,0.01,frozen_logit_neighborhood,0.5093305469656115,0.5093305469656115,True,-0.49066945303438847,3.871931649658327e-10,-1.1102230246251565e-16,1.2858267306354453e-16,0.30512108922612774,1.0,0.002104915810953809,-7.091542375370352e-05,NO_HIT
45,1,0.057486082955651496,two_edge_clusters,0.4714606132812892,0.4714606132812892,True,-0.5285393867187108,5.587333177773482e-07,-1.1102230246251565e-16,1.7589743582805376e-16,0.6079545359715205,1.0,0.006831701024356464,-0.0009766072196413234,NO_HIT
46,2,0.019101405390332005,logit_spread,0.4104839534979096,0.4105697849332317,False,-0.5895160465020903,4.665982772947404e-11,0.0,1.4674028425626033e-16,0.04479115604179211,1.0,0.0032487034007416763,-0.00011080022655640676,NO_HIT
47,3,0.015527325660505907,five_spectral_clusters,0.4623322034628573,0.4623322034628573,True,-0.5376677965371427,3.546382315193013e-08,-4.440892098500626e-16,2.4647198633625127e-16,0.4140043840128175,1.0,0.002319034577823048,-0.00010599257932319972,NO_HIT
48,0,0.01,frozen_logit_neighborhood,0.5082131339353159,0.5082131339353159,True,-0.49178686606468414,5.772813008698424e-11,0.0,2.450119614208258e-16,0.2018094682188527,1.0,0.0022603502249561045,-7.18404843542686e-05,NO_HIT
49,1,0.012388976967573557,two_edge_clusters,0.4897151134934786,0.4897151134934786,True,-0.5102848865065214,5.451662361839334e-08,-4.440892098500626e-16,4.3135977927834567e-16,0.4647920812083288,1.0,0.0019972074139373674,-7.64909869239716e-05,NO_HIT
50,2,0.019953131826672833,logit_spread,0.3204403218113163,0.3204403218113163,True,-0.6795596781886837,8.249225470217155e-08,-2.220446049250313e-16,1.7770476962476353e-16,0.11987649210946608,1.0,0.002944502778215904,-8.328076828867381e-05,NO_HIT
51,3,0.010000000000000009,five_spectral_clusters,0.48914873226280403,0.48914873226280403,True,-0.5108512677371959,1.50018462341437e-09,0.0,1.89696310917828e-16,0.2867009205175634,1.0,0.0020278318326316935,-4.840141544804055e-05,NO_HIT
52,0,0.010000000000000009,frozen_logit_neighborhood,0.5059583920168929,0.5059583920168929,True,-0.49404160798310714,2.855678623676479e-11,0.0,2.434194566213919e-16,0.22287024828480512,1.0,0.00214195046819267,-8.301420637124579e-05,NO_HIT
