index,seed,sizes,mode,margin,H,largest_hessian_eigenvalue,step,gap,endpoint_margin,status,parameters,direction,error,batch,cross_coupling_norm,connected_at_1e-10,cross_direction_norm
293,2026090804,"[10, 10, 10]",0,0.0891511945017248,18.117751600470253,-0.0008726395970860189,0.031243882367689404,-5.356564649616757e-07,0.08332562150581273,NO_HIT,"[0.5315722200798298, 0.1845214211165268, 0.3213424448954703, 0.13332651196967785, -0.09525420117999726, 0.024957897624595125, 0.29511390501983487, -0.04382811057613583, 0.27879062090776763]","[1.082320855610288e-05, 1.5127481014084933e-07, 0.00023292135857023928, -9.779344519674452e-05, -0.00042792835026161805, -0.9999764298927617, -1.2254547839434202e-06, -0.006518109153438311, -0.0020992509935442464]",,batch02,0.15242809959422282,True,1.4142104010441179
294,2026090804,"[4, 4, 4]",1,0.01124808479665429,4.978382622866785,-0.28152985370163686,0.0403084738878535,-0.00025472265473336364,0.011241164694365535,NO_HIT,"[0.9887519152033457, 0.9710601332747287, 0.04471406516481088, 0.21957830184941324, -0.33367893826337697, 0.07525000912267102, 0.6213255295710309, 0.0578909206468581, 0.7468063970606338]","[-0.00017167859810449622, -0.0012783226925437447, 0.0001309968279920342, -0.013165197794250877, 0.008714466400875497, -0.4849881979897729, 0.015087452772457783, 0.8742469409182084, -0.0003972082518012165]",,batch02,0.4906231882144941,True,1.4139287166041041
295,2026090804,"[6, 6]",1,0.000501912223917933,4.37154922401609,-0.07849478716028382,0.047081921517300174,-8.871875617444402e-05,0.0004997515759759263,NO_HIT,"[0.9994980877760821, 0.32540155113347885, 0.8878637844937993, -0.2363879346872964, 0.37618584531497284]","[4.5891243864799615e-05, -0.19311438945801354, -0.0012563316133830395, 0.10976701146363617, 0.97501613079142]",,batch02,0.33430302321613997,True,0.15523399631303728
296,2026090804,"[3, 3, 3, 3]",1,0.006329664295751089,5.166741353806733,-1.8387663912720966,0.011899934270096148,-0.00013032324552941787,0.005941166747719654,NO_HIT,"[0.9604565092646808, 0.007980190705990865, 0.9824610021511612, 0.6695524873189028, 0.7162344116145426, 0.14020951514332297, 0.2848427302215719, -0.08386469521731983, 0.19608483314126163, 0.25160874775565184, 0.14273833333646888, 0.4400783094721575, 0.18121555237857243, 0.179038098874724]","[-0.04131041413710655, -0.0018204334338867145, 0.006023737067869018, 0.0032973940798578833, 0.15161883743023152, -0.07775336863995154, -0.009107071009885424, -0.875135444769612, 0.02965746264813013, 0.0434768944147402, -0.16979273223483504, 0.04562362993951347, -0.4090495560912933, 0.04755735012722889]",,batch02,0.6698472159760166,True,1.3928617471777671
297,2026090804,"[8, 8, 8]",1,0.02265292986384266,13.525381864220273,-0.022515203210326924,0.0681053168891852,-5.477460331526629e-05,0.022652927455737826,NO_HIT,"[0.02265292986384266, 0.32515341768898043, 0.5119692744561345, 0.8520789050268994, 0.09242534548558726, 0.04620865469443068, 0.5967348864362616, 0.12519684515464674, 0.3527946930575819]","[3.535854386184086e-08, -0.00019484424778896234, 0.14028007539695594, 3.5712838328250645e-06, 0.00039667857155101195, -0.009604503515190549, 0.00135054506819218, -0.08171384393410427, -0.9866864154154842]",,batch02,0.2295732314250766,True,0.11635769104059761
298,2026090804,"[2, 4, 8]",1,0.0004789725357199348,4.838210196672523,-0.3723552414104374,0.04854841308550189,-0.0004991452443690036,0.0004788750319663082,NO_HIT,"[0.0006286761332834343, 0.9995210274642801, 0.9867923007472418, 0.9598429372230033, 0.06636166393266237, 0.05295847827981, 0.29582522973452785, 0.054071834648802004, 0.2959203379780143]","[4.506763891725419e-06, 2.0083818893836805e-06, -0.00011953797380219934, 0.0010563979829002013, -0.023774177666772974, -0.060501997513055274, 0.002561855893968622, 0.997876227840911, 0.0031043980418130972]",,batch02,0.14235332215239738,True,1.4142013076763909
299,2026090804,"[10, 10, 10]",1,3.8494499059127385e-05,9.392773037959598,-0.02155911008897759,0.01779547010711724,-3.6506218012988256e-06,3.686048543527498e-05,NO_HIT,"[0.06003688080894523, 0.05094535473774252, 0.009122050477312094, 0.7060890023799103, -0.010933292884908356, 0.3105035011883772, 0.55390494127165, -0.0274626980047143, 0.6684702423497766]","[-0.00028495987908380666, 1.3948405894235712e-05, -5.964794034249105e-05, 0.008690294113172053, 0.6885529399263156, -0.0019858074798186536, 2.083369930578539e-05, -0.7251155945727662, -0.00476165879507472]",,batch02,0.44110352736119873,True,1.414144066214709
300,2026090804,"[4, 4, 4]",2,0.0007795996314819975,8.017037257428957,-0.29356897952738187,0.010635306777737698,-1.661878952674556e-05,0.0006340904667310188,NO_HIT,"[0.5, 0.5, 0.5, 0.994455964074572, -0.033984148639561236, -0.01376426696407641, 0.7568051164000393, -0.09820578028178606, 0.9593866410658433]","[0.0004286162583813216, 0.2935624830944629, 0.005347059028945792, -0.004237885248580272, -0.12422184093543152, -0.024210685056368416, -0.9208279161268763, -0.22203864106579338, -0.02306299665441102]",,batch02,0.1482481209632594,True,0.3614370793447472
301,2026090804,"[6, 6]",2,1.0000000000287557e-06,8.232996489297758,-0.017844632287545376,0.0009017418758151763,-7.255451350829389e-09,9.367046179820093e-07,NO_HIT,"[0.5, 0.5, 0.6017798956522229, 0.10625926970444471, 0.9716451810223421]","[-0.193916325415454, 8.49710654717839e-05, 0.9727034611060955, -0.12744791680496712, -0.001206967929602417]",,batch02,0.15027330034388625,True,0.1802385724417824
302,2026090804,"[3, 3, 3, 3]",2,1.000000000139778e-06,7.729928876287227,-0.5590674796384888,0.0011825349112712048,-3.90935802840886e-07,9.436270375084987e-07,NO_HIT,"[0.5, 0.5, 0.5, 0.5, 0.9989502476980638, -0.01045516218998599, -0.0003093801591316763, 0.02725248072980133, 0.89576917169941, -0.0030856300457044457, 0.2716853859723942, 0.9999054173895914, 0.008041954129564443, 0.2918236030456869]","[7.510708501373841e-05, 0.014883650924476806, 8.821884768626879e-06, 0.42671906010715027, -0.0003218705498135571, -0.0024365795397705723, -5.274297465296008e-05, 0.02117909460736807, -0.01686414842229916, -0.00026252977111318145, 0.19142342836294174, -6.5644197985947605e-06, 0.004956489386140582, -0.8833361497338237]",,batch02,0.38662448688203843,True,0.27247773628390554
303,2026090804,"[8, 8, 8]",2,4.032333587781759e-05,16.530666339233047,-0.02853633678702787,2.6083491281347906e-05,-9.698908343125368e-12,3.2849615935673284e-05,NO_HIT,"[0.5, 0.5, 0.5, 0.1016070243638322, 0.0809999165264905, -0.1626818154979288, 0.06673522508911534, -0.13310986026544697, 0.2660283713498077]","[0.003006817626454529, 0.003042238016421773, -0.0011129489252855937, -0.021737723818433093, -0.9993624200843217, -0.002733135262107309, -0.022209391188508183, 0.01482602939461237, 0.007883630747875325]",,batch02,0.31857367898458716,True,1.4134726936540114
304,2026090804,"[2, 4, 8]",2,9.999999996956888e-07,9.365303608040449,-0.13756703887386781,0.00024712459511508914,-4.200682468535888e-09,8.980225459920277e-07,NO_HIT,"[0.5, 0.5, 0.5, 0.08407191216672898, 0.1378725333073655, 0.12793145817926382, 0.9293760979836907, 0.06207971453294082, 0.8494693208185361]","[-0.00032884497202674394, -0.002661518839440974, -0.1313913226888221, 0.0005381386609893226, 0.009252753622655353, -0.04639965797493134, 0.01151762059823829, -0.2923882061728868, 0.9459739840525634]",,batch02,0.2801042105679769,True,0.4188780367094716
305,2026090804,"[10, 10, 10]",2,0.004557028429751808,20.757410232601558,-0.006058223962445682,0.0034628887371313866,-3.6332558295271156e-08,0.0036580588083436893,NO_HIT,"[0.5, 0.5, 0.5, 0.41936238712974666, -0.32054844113729275, 0.10947283787580968, 0.7206036249213771, -0.22067302966166627, 0.15276990565463874]","[-0.1102668417608174, 0.0013314124736065747, 1.020122702503862e-05, 0.993725199159571, -0.014300391495675647, -0.0005741012279420546, -0.012023646191508915, 0.0005215350313621499, -9.243619219068568e-05]",,batch02,0.5717205460156044,True,0.020253532429601255
306,2026090804,"[4, 4, 4]",3,1e-06,3.906911329993351,-0.2806630818270656,0.07469462065440845,-0.0010271917404565123,9.96580406519482e-07,NO_HIT,"[0.9999554200984139, 1e-06, 0.9989630021344353, 0.4596495077154046, 0.06384597974485257, -0.0515743013381403, 0.28562486587349656, -0.12807708832223472, 0.4403848965202908]","[4.3414632628064554e-07, 4.5780987312856077e-08, 1.4650587349777271e-05, -0.0002428669926705858, 0.19080507059255614, 0.981573080703528, 0.0009111936247690741, -0.01033128429729047, -0.0002955775614859529]",,batch02,0.2151276748407742,True,1.414212871643358
307,2026090804,"[6, 6]",3,3.2763724183733672e-06,4.02677300324956,-0.38415476866156456,0.026273525952680288,-0.00013938753084818956,3.250713524687368e-06,NO_HIT,"[0.8763496836484743, 3.2763724183733672e-06, 0.18788360336493082, 0.05367835017922907, 0.18004410667923376]","[0.0015318916163827143, -9.76606403427227e-07, -0.012287812771548114, -0.9999117552492639, -0.004810891679250148]",,batch02,0.075912650829278,True,1.4140887654497958
