family,epsilon,n,Hn_second,increment_second,Hn_second_over_n,conditional_fisher,prediction_vertical,spectral_increment,coherence_increment,coherence_over_abs_spectral,bulk_limit,bulk_correction,min_conditional_p,max_conditional_p,eig_min,eig_max,delta,threshold_status,transition_count,correction_over_transition_count
near_symmetric_m4_meaningful,0.01,3,-1.9013274829638772e-07,-1.3366557925835422e-07,-6.337758276546257e-08,-8.489882497501592e-37,-1.3366557925835422e-07,-0.0009505346380721808,0.0009504009724929225,0.9998593785287726,-0.02445530586973157,0.024455172204152314,0.03305228596747336,0.5014680013781926,0.2064566392851847,0.24381634796543353,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,3,0.0003168003241643075
near_symmetric_m4_meaningful,0.01,3,-1.9013274829638772e-07,-1.3366557925835422e-07,-6.337758276546257e-08,-8.489882497501592e-37,-1.3366557925835422e-07,-0.0009505346380721808,0.0009504009724929225,0.9998593785287726,-0.02445530586973157,0.024455172204152314,0.03305228596747336,0.5014680013781926,0.2064566392851847,0.24381634796543353,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,3,0.0003168003241643075
near_symmetric_m4_meaningful,0.01,3,-1.9013274829638772e-07,-1.3366557925835422e-07,-6.337758276546257e-08,-8.489882497501592e-37,-1.3366557925835422e-07,-0.0009505346380721808,0.0009504009724929225,0.9998593785287726,-0.02445530586973157,0.024455172204152314,0.03305228596747336,0.5014680013781926,0.2064566392851847,0.24381634796543353,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,3,0.0003168003241643075
near_symmetric_m4_meaningful,0.01,3,-1.9013274829638772e-07,-1.3366557925835422e-07,-6.337758276546257e-08,-8.489882497501592e-37,-1.3366557925835422e-07,-0.0009505346380721808,0.0009504009724929225,0.9998593785287726,-0.02445530586973157,0.024455172204152314,0.03305228596747336,0.5014680013781926,0.2064566392851847,0.24381634796543353,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,3,0.0003168003241643075
near_symmetric_m4_meaningful,0.01,3,-1.9013274829638772e-07,-1.3366557925835422e-07,-6.337758276546257e-08,-8.489882497501592e-37,-1.3366557925835422e-07,-0.0009505346380721808,0.0009504009724929225,0.9998593785287726,-0.02445530586973157,0.024455172204152314,0.03305228596747336,0.5014680013781926,0.2064566392851847,0.24381634796543353,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,3,0.0003168003241643075
near_symmetric_m4_meaningful,0.01,4,-6.697847326404943e-06,-6.5077145781085554e-06,-1.6744618316012358e-06,-4.3708252295170587e-35,-6.5077145781085554e-06,-0.001589615788074893,0.0015831080734967846,0.9959061084905367,-0.02445530586973157,0.024448798155153464,0.03305228596747336,0.5014680013781926,0.16923855213503436,0.2780813610156672,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,4,0.00039577701837419614
near_symmetric_m4_meaningful,0.01,4,-6.697847326404943e-06,-6.5077145781085554e-06,-1.6744618316012358e-06,-4.3708252295170587e-35,-6.5077145781085554e-06,-0.001589615788074893,0.0015831080734967846,0.9959061084905367,-0.02445530586973157,0.024448798155153464,0.03305228596747336,0.5014680013781926,0.16923855213503436,0.2780813610156672,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.00039577701837419614
near_symmetric_m4_meaningful,0.01,4,-6.697847326404943e-06,-6.5077145781085554e-06,-1.6744618316012358e-06,-4.3708252295170587e-35,-6.5077145781085554e-06,-0.001589615788074893,0.0015831080734967846,0.9959061084905367,-0.02445530586973157,0.024448798155153464,0.03305228596747336,0.5014680013781926,0.16923855213503436,0.2780813610156672,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.00039577701837419614
near_symmetric_m4_meaningful,0.01,4,-6.697847326404943e-06,-6.5077145781085554e-06,-1.6744618316012358e-06,-4.3708252295170587e-35,-6.5077145781085554e-06,-0.001589615788074893,0.0015831080734967846,0.9959061084905367,-0.02445530586973157,0.024448798155153464,0.03305228596747336,0.5014680013781926,0.16923855213503436,0.2780813610156672,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.00039577701837419614
near_symmetric_m4_meaningful,0.01,4,-6.697847326404943e-06,-6.5077145781085554e-06,-1.6744618316012358e-06,-4.3708252295170587e-35,-6.5077145781085554e-06,-0.001589615788074893,0.0015831080734967846,0.9959061084905367,-0.02445530586973157,0.024448798155153464,0.03305228596747336,0.5014680013781926,0.16923855213503436,0.2780813610156672,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,3,0.0005277026911655948
near_symmetric_m4_meaningful,0.01,5,-1.6402246070949143e-05,-9.7043987445442e-06,-3.2804492141898285e-06,-7.675942900374506e-35,-9.7043987445442e-06,-0.0010902884703892154,0.0010805840716446712,0.991099237487965,-0.02445530586973157,0.024445601470987028,0.03305228596747336,0.5014680013781926,0.026200921250541093,0.4185354538633116,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,5,0.00021611681432893423
near_symmetric_m4_meaningful,0.01,5,-1.6402246070949143e-05,-9.7043987445442e-06,-3.2804492141898285e-06,-7.675942900374506e-35,-9.7043987445442e-06,-0.0010902884703892154,0.0010805840716446712,0.991099237487965,-0.02445530586973157,0.024445601470987028,0.03305228596747336,0.5014680013781926,0.026200921250541093,0.4185354538633116,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,5,0.00021611681432893423
near_symmetric_m4_meaningful,0.01,5,-1.6402246070949143e-05,-9.7043987445442e-06,-3.2804492141898285e-06,-7.675942900374506e-35,-9.7043987445442e-06,-0.0010902884703892154,0.0010805840716446712,0.991099237487965,-0.02445530586973157,0.024445601470987028,0.03305228596747336,0.5014680013781926,0.026200921250541093,0.4185354538633116,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0002701460179111678
near_symmetric_m4_meaningful,0.01,5,-1.6402246070949143e-05,-9.7043987445442e-06,-3.2804492141898285e-06,-7.675942900374506e-35,-9.7043987445442e-06,-0.0010902884703892154,0.0010805840716446712,0.991099237487965,-0.02445530586973157,0.024445601470987028,0.03305228596747336,0.5014680013781926,0.026200921250541093,0.4185354538633116,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0002701460179111678
near_symmetric_m4_meaningful,0.01,5,-1.6402246070949143e-05,-9.7043987445442e-06,-3.2804492141898285e-06,-7.675942900374506e-35,-9.7043987445442e-06,-0.0010902884703892154,0.0010805840716446712,0.991099237487965,-0.02445530586973157,0.024445601470987028,0.03305228596747336,0.5014680013781926,0.026200921250541093,0.4185354538633116,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0002701460179111678
near_symmetric_m4_meaningful,0.01,6,-4.703543192922204e-05,-3.06331858582729e-05,-7.83923865487034e-06,-3.7701357547330375e-34,-3.06331858582729e-05,-0.00169201830433445,0.001661385118476177,0.9818954760833262,-0.02445530586973157,0.0244246726838733,0.03305228596747336,0.5014680013781926,0.024947650997952948,0.4356870249039592,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,6,0.0002768975197460295
near_symmetric_m4_meaningful,0.01,6,-4.703543192922204e-05,-3.06331858582729e-05,-7.83923865487034e-06,-3.7701357547330375e-34,-3.06331858582729e-05,-0.00169201830433445,0.001661385118476177,0.9818954760833262,-0.02445530586973157,0.0244246726838733,0.03305228596747336,0.5014680013781926,0.024947650997952948,0.4356870249039592,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,0.0002768975197460295
near_symmetric_m4_meaningful,0.01,6,-4.703543192922204e-05,-3.06331858582729e-05,-7.83923865487034e-06,-3.7701357547330375e-34,-3.06331858582729e-05,-0.00169201830433445,0.001661385118476177,0.9818954760833262,-0.02445530586973157,0.0244246726838733,0.03305228596747336,0.5014680013781926,0.024947650997952948,0.4356870249039592,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.00041534627961904426
near_symmetric_m4_meaningful,0.01,6,-4.703543192922204e-05,-3.06331858582729e-05,-7.83923865487034e-06,-3.7701357547330375e-34,-3.06331858582729e-05,-0.00169201830433445,0.001661385118476177,0.9818954760833262,-0.02445530586973157,0.0244246726838733,0.03305228596747336,0.5014680013781926,0.024947650997952948,0.4356870249039592,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.00041534627961904426
near_symmetric_m4_meaningful,0.01,6,-4.703543192922204e-05,-3.06331858582729e-05,-7.83923865487034e-06,-3.7701357547330375e-34,-3.06331858582729e-05,-0.00169201830433445,0.001661385118476177,0.9818954760833262,-0.02445530586973157,0.0244246726838733,0.03305228596747336,0.5014680013781926,0.024947650997952948,0.4356870249039592,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.00041534627961904426
near_symmetric_m4_meaningful,0.01,7,-7.83484512142868e-05,-3.1313019285064766e-05,-1.1192635887755258e-05,-3.87859836122061e-34,-3.1313019285064766e-05,-0.0017516372718645555,0.0017203242525794908,0.9821235710223652,-0.02445530586973157,0.024423992850446507,0.03305228596747336,0.5014680013781926,0.021690535204628308,0.46421914266988357,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,7,0.0002457606075113558
near_symmetric_m4_meaningful,0.01,7,-7.83484512142868e-05,-3.1313019285064766e-05,-1.1192635887755258e-05,-3.87859836122061e-34,-3.1313019285064766e-05,-0.0017516372718645555,0.0017203242525794908,0.9821235710223652,-0.02445530586973157,0.024423992850446507,0.03305228596747336,0.5014680013781926,0.021690535204628308,0.46421914266988357,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,7,0.0002457606075113558
near_symmetric_m4_meaningful,0.01,7,-7.83484512142868e-05,-3.1313019285064766e-05,-1.1192635887755258e-05,-3.87859836122061e-34,-3.1313019285064766e-05,-0.0017516372718645555,0.0017203242525794908,0.9821235710223652,-0.02445530586973157,0.024423992850446507,0.03305228596747336,0.5014680013781926,0.021690535204628308,0.46421914266988357,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0004300810631448727
near_symmetric_m4_meaningful,0.01,7,-7.83484512142868e-05,-3.1313019285064766e-05,-1.1192635887755258e-05,-3.87859836122061e-34,-3.1313019285064766e-05,-0.0017516372718645555,0.0017203242525794908,0.9821235710223652,-0.02445530586973157,0.024423992850446507,0.03305228596747336,0.5014680013781926,0.021690535204628308,0.46421914266988357,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0004300810631448727
near_symmetric_m4_meaningful,0.01,7,-7.83484512142868e-05,-3.1313019285064766e-05,-1.1192635887755258e-05,-3.87859836122061e-34,-3.1313019285064766e-05,-0.0017516372718645555,0.0017203242525794908,0.9821235710223652,-0.02445530586973157,0.024423992850446507,0.03305228596747336,0.5014680013781926,0.021690535204628308,0.46421914266988357,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0004300810631448727
near_symmetric_m4_meaningful,0.01,8,-0.0001188033009750005,-4.04548497607137e-05,-1.4850412621875063e-05,-4.161050213765322e-34,-4.04548497607137e-05,-0.001941590692475681,0.0019011358427149672,0.9791640689680426,-0.02445530586973157,0.02441485101997086,0.03305228596747336,0.5014680013781926,0.016929351977979,0.5063976519326431,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,8,0.0002376419803393709
near_symmetric_m4_meaningful,0.01,8,-0.0001188033009750005,-4.04548497607137e-05,-1.4850412621875063e-05,-4.161050213765322e-34,-4.04548497607137e-05,-0.001941590692475681,0.0019011358427149672,0.9791640689680426,-0.02445530586973157,0.02441485101997086,0.03305228596747336,0.5014680013781926,0.016929351977979,0.5063976519326431,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,7,0.00027159083467356675
near_symmetric_m4_meaningful,0.01,8,-0.0001188033009750005,-4.04548497607137e-05,-1.4850412621875063e-05,-4.161050213765322e-34,-4.04548497607137e-05,-0.001941590692475681,0.0019011358427149672,0.9791640689680426,-0.02445530586973157,0.02441485101997086,0.03305228596747336,0.5014680013781926,0.016929351977979,0.5063976519326431,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0004752839606787418
near_symmetric_m4_meaningful,0.01,8,-0.0001188033009750005,-4.04548497607137e-05,-1.4850412621875063e-05,-4.161050213765322e-34,-4.04548497607137e-05,-0.001941590692475681,0.0019011358427149672,0.9791640689680426,-0.02445530586973157,0.02441485101997086,0.03305228596747336,0.5014680013781926,0.016929351977979,0.5063976519326431,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0004752839606787418
near_symmetric_m4_meaningful,0.01,8,-0.0001188033009750005,-4.04548497607137e-05,-1.4850412621875063e-05,-4.161050213765322e-34,-4.04548497607137e-05,-0.001941590692475681,0.0019011358427149672,0.9791640689680426,-0.02445530586973157,0.02441485101997086,0.03305228596747336,0.5014680013781926,0.016929351977979,0.5063976519326431,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0004752839606787418
near_symmetric_m4_meaningful,0.01,9,-0.00017306703149018267,-5.4263730515182165e-05,-1.9229670165575854e-05,-7.494050861575602e-34,-5.4263730515182165e-05,-0.0023394180193411426,0.0022851542888259603,0.9768046026547813,-0.02445530586973157,0.02440104213921639,0.03305228596747336,0.5014680013781926,0.010656566490813112,0.5758200629320132,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,9,0.0002539060320917734
near_symmetric_m4_meaningful,0.01,9,-0.00017306703149018267,-5.4263730515182165e-05,-1.9229670165575854e-05,-7.494050861575602e-34,-5.4263730515182165e-05,-0.0023394180193411426,0.0022851542888259603,0.9768046026547813,-0.02445530586973157,0.02440104213921639,0.03305228596747336,0.5014680013781926,0.010656566490813112,0.5758200629320132,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.00028564428610324504
near_symmetric_m4_meaningful,0.01,9,-0.00017306703149018267,-5.4263730515182165e-05,-1.9229670165575854e-05,-7.494050861575602e-34,-5.4263730515182165e-05,-0.0023394180193411426,0.0022851542888259603,0.9768046026547813,-0.02445530586973157,0.02440104213921639,0.03305228596747336,0.5014680013781926,0.010656566490813112,0.5758200629320132,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,5,0.0004570308577651921
near_symmetric_m4_meaningful,0.01,9,-0.00017306703149018267,-5.4263730515182165e-05,-1.9229670165575854e-05,-7.494050861575602e-34,-5.4263730515182165e-05,-0.0023394180193411426,0.0022851542888259603,0.9768046026547813,-0.02445530586973157,0.02440104213921639,0.03305228596747336,0.5014680013781926,0.010656566490813112,0.5758200629320132,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0005712885722064901
near_symmetric_m4_meaningful,0.01,9,-0.00017306703149018267,-5.4263730515182165e-05,-1.9229670165575854e-05,-7.494050861575602e-34,-5.4263730515182165e-05,-0.0023394180193411426,0.0022851542888259603,0.9768046026547813,-0.02445530586973157,0.02440104213921639,0.03305228596747336,0.5014680013781926,0.010656566490813112,0.5758200629320132,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0005712885722064901
near_symmetric_m4_meaningful,0.01,10,-0.0002728766949729943,-9.980966348281164e-05,-2.728766949729943e-05,-2.3357014321114346e-32,-9.980966348281164e-05,-0.0028087619964435543,0.0027089523329607425,0.9644648910768551,-0.02445530586973157,0.02435549620624876,0.03305228596747336,0.5014680013781926,0.010563092901175146,0.6151942634090557,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,10,0.00027089523329607425
near_symmetric_m4_meaningful,0.01,10,-0.0002728766949729943,-9.980966348281164e-05,-2.728766949729943e-05,-2.3357014321114346e-32,-9.980966348281164e-05,-0.0028087619964435543,0.0027089523329607425,0.9644648910768551,-0.02445530586973157,0.02435549620624876,0.03305228596747336,0.5014680013781926,0.010563092901175146,0.6151942634090557,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.0003386190416200928
near_symmetric_m4_meaningful,0.01,10,-0.0002728766949729943,-9.980966348281164e-05,-2.728766949729943e-05,-2.3357014321114346e-32,-9.980966348281164e-05,-0.0028087619964435543,0.0027089523329607425,0.9644648910768551,-0.02445530586973157,0.02435549620624876,0.03305228596747336,0.5014680013781926,0.010563092901175146,0.6151942634090557,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,6,0.00045149205549345706
near_symmetric_m4_meaningful,0.01,10,-0.0002728766949729943,-9.980966348281164e-05,-2.728766949729943e-05,-2.3357014321114346e-32,-9.980966348281164e-05,-0.0028087619964435543,0.0027089523329607425,0.9644648910768551,-0.02445530586973157,0.02435549620624876,0.03305228596747336,0.5014680013781926,0.010563092901175146,0.6151942634090557,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0006772380832401856
near_symmetric_m4_meaningful,0.01,10,-0.0002728766949729943,-9.980966348281164e-05,-2.728766949729943e-05,-2.3357014321114346e-32,-9.980966348281164e-05,-0.0028087619964435543,0.0027089523329607425,0.9644648910768551,-0.02445530586973157,0.02435549620624876,0.03305228596747336,0.5014680013781926,0.010563092901175146,0.6151942634090557,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0006772380832401856
near_symmetric_m4_meaningful,0.01,11,-0.00037256383986636126,-9.968714489336691e-05,-3.386943998785102e-05,-2.423370812733365e-32,-9.968714489336691e-05,-0.002963529354057073,0.002863842209163706,0.9663620187338805,-0.02445530586973157,0.024355618724838206,0.03305228596747336,0.5014680013781926,0.010371069609349194,0.6458867051424969,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,11,0.0002603492917421551
near_symmetric_m4_meaningful,0.01,11,-0.00037256383986636126,-9.968714489336691e-05,-3.386943998785102e-05,-2.423370812733365e-32,-9.968714489336691e-05,-0.002963529354057073,0.002863842209163706,0.9663620187338805,-0.02445530586973157,0.024355618724838206,0.03305228596747336,0.5014680013781926,0.010371069609349194,0.6458867051424969,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.00035798027614546325
near_symmetric_m4_meaningful,0.01,11,-0.00037256383986636126,-9.968714489336691e-05,-3.386943998785102e-05,-2.423370812733365e-32,-9.968714489336691e-05,-0.002963529354057073,0.002863842209163706,0.9663620187338805,-0.02445530586973157,0.024355618724838206,0.03305228596747336,0.5014680013781926,0.010371069609349194,0.6458867051424969,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,7,0.00040912031559481516
near_symmetric_m4_meaningful,0.01,11,-0.00037256383986636126,-9.968714489336691e-05,-3.386943998785102e-05,-2.423370812733365e-32,-9.968714489336691e-05,-0.002963529354057073,0.002863842209163706,0.9663620187338805,-0.02445530586973157,0.024355618724838206,0.03305228596747336,0.5014680013781926,0.010371069609349194,0.6458867051424969,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0007159605522909265
near_symmetric_m4_meaningful,0.01,11,-0.00037256383986636126,-9.968714489336691e-05,-3.386943998785102e-05,-2.423370812733365e-32,-9.968714489336691e-05,-0.002963529354057073,0.002863842209163706,0.9663620187338805,-0.02445530586973157,0.024355618724838206,0.03305228596747336,0.5014680013781926,0.010371069609349194,0.6458867051424969,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0007159605522909265
near_symmetric_m4_meaningful,0.01,12,-0.00047970374056569904,-0.00010713990069933776,-3.997531171380825e-05,-2.534983150933243e-32,-0.00010713990069933776,-0.003081094724764668,0.0029739548240653303,0.9652266774409148,-0.02445530586973157,0.024348165969032234,0.03305228596747336,0.5014680013781926,0.010172877370014263,0.6756257942295941,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,12,0.00024782956867211084
near_symmetric_m4_meaningful,0.01,12,-0.00047970374056569904,-0.00010713990069933776,-3.997531171380825e-05,-2.534983150933243e-32,-0.00010713990069933776,-0.003081094724764668,0.0029739548240653303,0.9652266774409148,-0.02445530586973157,0.024348165969032234,0.03305228596747336,0.5014680013781926,0.010172877370014263,0.6756257942295941,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.0003717443530081663
near_symmetric_m4_meaningful,0.01,12,-0.00047970374056569904,-0.00010713990069933776,-3.997531171380825e-05,-2.534983150933243e-32,-0.00010713990069933776,-0.003081094724764668,0.0029739548240653303,0.9652266774409148,-0.02445530586973157,0.024348165969032234,0.03305228596747336,0.5014680013781926,0.010172877370014263,0.6756257942295941,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,7,0.00042485068915219007
near_symmetric_m4_meaningful,0.01,12,-0.00047970374056569904,-0.00010713990069933776,-3.997531171380825e-05,-2.534983150933243e-32,-0.00010713990069933776,-0.003081094724764668,0.0029739548240653303,0.9652266774409148,-0.02445530586973157,0.024348165969032234,0.03305228596747336,0.5014680013781926,0.010172877370014263,0.6756257942295941,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,5,0.000594790964813066
near_symmetric_m4_meaningful,0.01,12,-0.00047970374056569904,-0.00010713990069933776,-3.997531171380825e-05,-2.534983150933243e-32,-0.00010713990069933776,-0.003081094724764668,0.0029739548240653303,0.9652266774409148,-0.02445530586973157,0.024348165969032234,0.03305228596747336,0.5014680013781926,0.010172877370014263,0.6756257942295941,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0007434887060163326
near_symmetric_m4_meaningful,0.01,13,-0.00064173942443504,-0.00016203568386934097,-4.936457111038769e-05,-2.7183754962265786e-32,-0.00016203568386934097,-0.0036440530476246798,0.003482017363755339,0.9555342137582323,-0.02445530586973157,0.02429327018586223,0.03305228596747336,0.5014680013781926,0.010021156790607002,0.6977005789008113,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,13,0.00026784748951964144
near_symmetric_m4_meaningful,0.01,13,-0.00064173942443504,-0.00016203568386934097,-4.936457111038769e-05,-2.7183754962265786e-32,-0.00016203568386934097,-0.0036440530476246798,0.003482017363755339,0.9555342137582323,-0.02445530586973157,0.02429327018586223,0.03305228596747336,0.5014680013781926,0.010021156790607002,0.6977005789008113,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.00043525217046941735
near_symmetric_m4_meaningful,0.01,13,-0.00064173942443504,-0.00016203568386934097,-4.936457111038769e-05,-2.7183754962265786e-32,-0.00016203568386934097,-0.0036440530476246798,0.003482017363755339,0.9555342137582323,-0.02445530586973157,0.02429327018586223,0.03305228596747336,0.5014680013781926,0.010021156790607002,0.6977005789008113,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.00043525217046941735
near_symmetric_m4_meaningful,0.01,13,-0.00064173942443504,-0.00016203568386934097,-4.936457111038769e-05,-2.7183754962265786e-32,-0.00016203568386934097,-0.0036440530476246798,0.003482017363755339,0.9555342137582323,-0.02445530586973157,0.02429327018586223,0.03305228596747336,0.5014680013781926,0.010021156790607002,0.6977005789008113,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,5,0.0006964034727510677
near_symmetric_m4_meaningful,0.01,13,-0.00064173942443504,-0.00016203568386934097,-4.936457111038769e-05,-2.7183754962265786e-32,-0.00016203568386934097,-0.0036440530476246798,0.003482017363755339,0.9555342137582323,-0.02445530586973157,0.02429327018586223,0.03305228596747336,0.5014680013781926,0.010021156790607002,0.6977005789008113,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0008705043409388347
near_symmetric_m4_meaningful,0.01,14,-0.0008374204640722345,-0.00019568103963719455,-5.981574743373103e-05,-4.5287131344722655e-32,-0.00019568103963719455,-0.003871156183286293,0.0036754751436490984,0.9494515254946192,-0.02445530586973157,0.024259624830094376,0.03305228596747336,0.5014680013781926,0.010017367059167627,0.7548980116229462,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,14,0.00026253393883207845
near_symmetric_m4_meaningful,0.01,14,-0.0008374204640722345,-0.00019568103963719455,-5.981574743373103e-05,-4.5287131344722655e-32,-0.00019568103963719455,-0.003871156183286293,0.0036754751436490984,0.9494515254946192,-0.02445530586973157,0.024259624830094376,0.03305228596747336,0.5014680013781926,0.010017367059167627,0.7548980116229462,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.0004594343929561373
near_symmetric_m4_meaningful,0.01,14,-0.0008374204640722345,-0.00019568103963719455,-5.981574743373103e-05,-4.5287131344722655e-32,-0.00019568103963719455,-0.003871156183286293,0.0036754751436490984,0.9494515254946192,-0.02445530586973157,0.024259624830094376,0.03305228596747336,0.5014680013781926,0.010017367059167627,0.7548980116229462,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.0004594343929561373
near_symmetric_m4_meaningful,0.01,14,-0.0008374204640722345,-0.00019568103963719455,-5.981574743373103e-05,-4.5287131344722655e-32,-0.00019568103963719455,-0.003871156183286293,0.0036754751436490984,0.9494515254946192,-0.02445530586973157,0.024259624830094376,0.03305228596747336,0.5014680013781926,0.010017367059167627,0.7548980116229462,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,6,0.000612579190608183
near_symmetric_m4_meaningful,0.01,14,-0.0008374204640722345,-0.00019568103963719455,-5.981574743373103e-05,-4.5287131344722655e-32,-0.00019568103963719455,-0.003871156183286293,0.0036754751436490984,0.9494515254946192,-0.02445530586973157,0.024259624830094376,0.03305228596747336,0.5014680013781926,0.010017367059167627,0.7548980116229462,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0009188687859122746
near_symmetric_m4_meaningful,0.01,15,-0.0010366993498060002,-0.00019927888573376565,-6.911328998706668e-05,-4.658974909858469e-32,-0.00019927888573376565,-0.004094974222223019,0.0038956953364892534,0.9513357411012995,-0.02445530586973157,0.024256026983997807,0.03305228596747336,0.5014680013781926,0.010009729111744137,0.7766052295411996,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,15,0.00025971302243261687
near_symmetric_m4_meaningful,0.01,15,-0.0010366993498060002,-0.00019927888573376565,-6.911328998706668e-05,-4.658974909858469e-32,-0.00019927888573376565,-0.004094974222223019,0.0038956953364892534,0.9513357411012995,-0.02445530586973157,0.024256026983997807,0.03305228596747336,0.5014680013781926,0.010009729111744137,0.7766052295411996,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.00048696191706115667
near_symmetric_m4_meaningful,0.01,15,-0.0010366993498060002,-0.00019927888573376565,-6.911328998706668e-05,-4.658974909858469e-32,-0.00019927888573376565,-0.004094974222223019,0.0038956953364892534,0.9513357411012995,-0.02445530586973157,0.024256026983997807,0.03305228596747336,0.5014680013781926,0.010009729111744137,0.7766052295411996,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,8,0.00048696191706115667
near_symmetric_m4_meaningful,0.01,15,-0.0010366993498060002,-0.00019927888573376565,-6.911328998706668e-05,-4.658974909858469e-32,-0.00019927888573376565,-0.004094974222223019,0.0038956953364892534,0.9513357411012995,-0.02445530586973157,0.024256026983997807,0.03305228596747336,0.5014680013781926,0.010009729111744137,0.7766052295411996,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,7,0.0005565279052127505
near_symmetric_m4_meaningful,0.01,15,-0.0010366993498060002,-0.00019927888573376565,-6.911328998706668e-05,-4.658974909858469e-32,-0.00019927888573376565,-0.004094974222223019,0.0038956953364892534,0.9513357411012995,-0.02445530586973157,0.024256026983997807,0.03305228596747336,0.5014680013781926,0.010009729111744137,0.7766052295411996,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,4,0.0009739238341223133
